bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
624,OK,63.600,0.44,15934.400027617812
625,OK,77.000,0.44,15889.199974481016
626,OK,63.700,0.44,15892.199997324497
627,OK,55.600,0.44,15849.299961701035
628,OK,61.300,0.44,15865.00002304092
629,OK,60.000,0.44,15878.800011705607
630,OK,43.100,0.44,15934.200026094913
631,OK,57.600,0.44,15919.499972369522
632,OK,48.800,0.44,16066.200041677803
633,OK,56.100,0.44,15738.799993414432
634,OK,63.700,0.44,15885.000000707805
635,OK,77.500,0.44,15818.99996381253
636,OK,64.000,0.44,15918.999968562275
637,OK,63.300,0.44,15876.600053161383
638,OK,78.500,0.44,15901.200007647276
639,OK,66.700,0.44,15885.400003753603
640,OK,53.700,0.44,15968.59999699518
641,OK,63.800,0.44,15856.20001424104
642,OK,65.700,0.44,15895.699965767562
643,OK,70.500,0.44,16002.6999656111
644,OK,79.200,0.44,15722.899988759309
645,OK,61.600,0.44,15922.6999967359
646,OK,60.000,0.44,15875.999990385026
647,OK,63.800,0.44,15980.800031684339
648,OK,66.200,0.44,15885.70000603795
649,OK,64.400,0.44,15861.099993344396
650,OK,65.200,0.44,15822.499990463257
651,OK,66.400,0.44,15944.99999191612
652,OK,59.700,0.44,15940.900018904358
653,OK,76.000,0.44,15870.500006712973
654,OK,71.600,0.44,15864.300017710775
655,OK,73.800,0.44,15983.199991751462
656,OK,61.100,0.44,15869.299997575581
657,OK,64.200,0.44,15912.700037006289
658,OK,67.900,0.44,15876.199991907924
