bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
566,OK,133.800,0.44,15864.499961026013
567,OK,99.600,0.44,15769.799996633083
568,OK,105.300,0.44,15874.899982009083
569,OK,79.300,0.44,15766.400028951466
570,OK,121.200,0.44,15920.500038191676
571,OK,90.900,0.44,15927.19997279346
572,OK,106.000,0.44,15744.900039862841
573,OK,88.600,0.44,15851.899981498718
574,OK,119.400,0.44,15804.499969817698
575,OK,98.400,0.44,15881.999977864325
576,OK,121.800,0.44,15820.60003420338
577,OK,95.200,0.44,15839.80000577867
578,OK,105.900,0.44,15851.899981498718
579,OK,93.800,0.44,15806.699986569583
580,OK,79.400,0.44,15869.700000621378
581,OK,88.700,0.44,15949.40002541989
582,OK,162.700,0.44,15732.500003650784
583,OK,71.100,0.44,15957.599971443415
584,OK,83.300,0.44,15846.400056034327
585,OK,74.200,0.44,15909.3999536708
586,OK,91.000,0.44,15778.700006194413
587,OK,76.900,0.44,15859.20003708452
588,OK,125.500,0.44,15959.099982865155
589,OK,75.900,0.44,15713.500033598393
590,OK,74.000,0.44,16236.499999649823
591,OK,154.000,0.44,15430.300030857325
592,OK,120.300,0.44,15861.199994105846
593,OK,536.000,0.44,15118.50004317239
594,OK,114.100,0.44,41238.39997919276
595,OK,115.700,0.44,62877.6999656111
596,OK,126.100,0.44,47222.9000297375
597,OK,165.400,0.44,7932.299980893731
598,OK,155.400,0.44,15835.700032766908
599,OK,156.200,0.44,24105.50002241507
600,OK,139.800,0.44,7297.300035133958
601,OK,150.100,0.44,14728.200039826334
602,OK,90.000,0.44,15870.800008997321
603,OK,109.800,0.44,15971.600019838661
604,OK,197.700,0.44,15530.20003484562
605,OK,81.000,0.44,15887.899964582175
606,OK,91.000,0.44,15864.400018472224
607,OK,103.800,0.44,15917.400014586747
608,OK,92.400,0.44,15888.899972196668
609,OK,90.200,0.44,15782.999980729073
610,OK,75.400,0.44,15910.700021777302
611,OK,78.300,0.44,15793.300000950694
612,OK,137.400,0.44,15804.700029548258
613,OK,121.900,0.44,15832.40000763908
614,OK,91.900,0.44,15902.499959338456
615,OK,105.600,0.44,15842.899971175939
616,OK,99.500,0.44,15826.60002168268
617,OK,89.700,0.44,15868.499991483986
618,OK,61.200,0.44,15918.200020678341
619,OK,97.400,0.44,15811.300021596253
620,OK,91.100,0.44,15855.100005865097
621,OK,79.700,0.44,15934.199967887253
622,OK,64.200,0.44,15883.299987763166
623,OK,80.600,0.44,15865.399967879057
624,OK,74.300,0.44,15863.000007811934
625,OK,84.000,0.44,15890.29998285696
626,OK,101.100,0.44,15873.79997363314
627,OK,96.300,0.44,15916.500007733703
628,OK,84.700,0.44,15759.499976411462
629,OK,82.900,0.44,15885.70000603795
630,OK,85.400,0.44,15866.299974732101
631,OK,80.100,0.44,15880.400023888797
632,OK,75.200,0.44,15823.200054001063
633,OK,73.800,0.44,15848.199953325093
634,OK,54.000,0.44,15907.199995126575
635,OK,80.100,0.44,15895.500022452325
636,OK,108.700,0.44,15895.200020167977
637,OK,69.400,0.44,15862.300002481788
638,OK,78.400,0.44,15886.400011368096
639,OK,74.900,0.44,15876.399993430823
640,OK,85.800,0.44,15876.699995715171
641,OK,126.100,0.44,15845.399990212172
642,OK,94.500,0.44,15734.699962195009
643,OK,102.700,0.44,15896.599972620606
644,OK,104.800,0.44,15846.499998588115
