bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
590,OK,63.000,0.44,15616.699995007366
591,OK,68.300,0.44,15905.00003658235
592,OK,71.400,0.44,15852.699987590313
593,OK,72.500,0.44,15929.999994114041
594,OK,75.100,0.44,15858.000027947128
595,OK,70.200,0.44,15842.899971175939
596,OK,73.000,0.44,15921.099984552711
597,OK,64.700,0.44,15853.499993681908
598,OK,59.600,0.44,16131.600015796721
599,OK,79.900,0.44,15716.199995949864
600,OK,70.300,0.44,16080.199973657727
601,OK,88.200,0.44,15538.699983153492
602,OK,81.800,0.44,15899.399993941188
603,OK,95.300,0.44,16240.299970377237
604,OK,141.500,0.44,15773.30002328381
605,OK,164.100,0.44,15624.799998477101
606,OK,189.000,0.44,15670.79999949783
607,OK,135.800,0.44,15722.599986474961
608,OK,226.200,0.44,15908.10000197962
609,OK,196.600,0.44,15977.900009602308
610,OK,195.300,0.44,15360.499965026975
611,OK,195.700,0.44,15493.599988985807
612,OK,125.000,0.44,16058.800043538213
613,OK,106.400,0.44,15785.600000526756
614,OK,124.000,0.44,15676.300041377544
615,OK,101.700,0.44,15958.999982103705
616,OK,113.800,0.44,15735.499968286604
617,OK,126.200,0.44,15792.400052305311
618,OK,181.900,0.44,15895.499964244664
619,OK,192.600,0.44,15592.39998459816
620,OK,142.000,0.44,15742.700023110956
621,OK,92.900,0.44,16036.599990911782
622,OK,86.300,0.44,15579.09999974072
623,OK,89.100,0.44,15994.500019587576
624,OK,96.300,0.44,15755.600004922599
625,OK,135.800,0.44,16027.400037273765
626,OK,173.500,0.44,15628.200024366379
627,OK,136.700,0.44,15706.799982581288
628,OK,152.900,0.44,15955.30001213774
629,OK,183.000,0.44,16035.100037697703
630,OK,311.700,0.44,15308.399975765496
631,OK,200.700,0.44,15608.300047460943
632,OK,194.000,0.44,15705.699974205345
633,OK,197.100,0.44,15545.499976724386
634,OK,192.300,0.44,15695.400012191385
635,OK,304.500,0.44,15536.400023847818
636,OK,224.300,0.44,15483.200026210397
637,OK,117.600,0.44,15786.900010425597
638,OK,83.800,0.44,16029.59999581799
639,OK,89.100,0.44,15815.299993846565
640,OK,89.100,0.44,15969.200001563877
641,OK,88.400,0.44,15800.299996044487
642,OK,102.300,0.44,16104.89998711273
643,OK,112.800,0.44,15655.399998649955
644,OK,123.000,0.44,15852.399985305965
645,OK,163.200,0.44,15624.799998477101
646,OK,105.800,0.44,15729.799983091652
647,OK,56.300,0.44,15948.800020851195
648,OK,60.100,0.44,15900.099999271333
649,OK,51.700,0.44,15865.10002380237
650,OK,44.600,0.44,15905.400039628148
651,OK,79.000,0.44,16022.600000724196
652,OK,68.800,0.44,16155.29996342957
653,OK,82.000,0.44,15488.100005313754
654,OK,53.200,0.44,15935.400035232306
655,OK,59.500,0.44,16328.099998645484
656,OK,77.700,0.44,15775.799984112382
657,OK,87.900,0.44,15841.1999582313
